console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,total_sales_outlier,na_sales_outlier,jp_sales_outlier,pal_sales_outlier,other_sales_outlier,sales_cluster,log_sales,total_sales_minmax,na_sales_minmax,jp_sales_minmax,pal_sales_minmax,other_sales_minmax,critic_score_zscore,release_year,release_year_bin,na_ratio,jp_ratio,pal_ratio,other_ratio,has_regional_data,publisher_game_count,developer_game_count
NS,SIMULATION,STUDIO ARTDINK,ARTDINK,7.5,0.01,0.0,0.01,0.0,0.0,2018-04-19,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2018.0,era_5,0.0,1.0,0.0,0.0,1,1,18
DS,SIMULATION,DESTINEER,BLACK LANTERN STUDIOS,7.5,0.29,0.23,0.0,0.04,0.02,2007-11-20,0,0,0,0,0,2,0.2546422183735807,0.01734820322180917,0.023565573770491805,0.0,0.005822416302765647,0.008130081300813007,0.12180651366298145,2007.0,era_2,0.7931034482758622,0.0,0.13793103448275865,0.06896551724137932,1,42,18
PS2,SIMULATION,EA,MAXIS,7.5,2.43,1.07,0.0,1.19,0.18,2003-12-15,1,1,0,1,1,1,1.2325602611778486,0.14993804213135073,0.10963114754098362,0.0,0.173216885007278,0.07317073170731707,0.12180651366298145,2003.0,era_1,0.4403292181069959,0.0,0.48971193415637854,0.07407407407407407,1,679,29
DS,SIMULATION,UBISOFT,UBISOFT,7.5,0.43,0.39,0.0,0.01,0.03,2008-03-04,0,0,0,0,0,2,0.35767444427181594,0.02602230483271376,0.039959016393442626,0.0,0.0014556040756914118,0.012195121951219511,0.12180651366298145,2008.0,era_3,0.9069767441860466,0.0,0.023255813953488372,0.06976744186046512,1,483,86
DS,SIMULATION,UBISOFT,MTO,7.5,0.19,0.17,0.0,0.0,0.01,2008-12-02,0,0,0,0,0,2,0.17395330712343804,0.011152416356877326,0.017418032786885248,0.0,0.0,0.004065040650406504,0.12180651366298145,2008.0,era_3,0.8947368421052632,0.0,0.0,0.05263157894736842,1,483,16
NS,SIMULATION,TEAM 17,GHOST TOWN GAMES,8.4,0.11,0.08,0.0,0.01,0.01,2018-02-13,0,0,0,0,0,0,0.10436001532424277,0.006195786864931847,0.00819672131147541,0.0,0.0014556040756914118,0.004065040650406504,1.4541800454635825,2018.0,era_5,0.7272727272727273,0.0,0.09090909090909091,0.09090909090909091,1,1,4
PC,SIMULATION,EA,MAXIS,7.5,0.03,0.01,0.0,0.01,0.0,2007-09-04,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0010245901639344263,0.0,0.0014556040756914118,0.0,0.12180651366298145,2007.0,era_2,0.33333333333333337,0.0,0.33333333333333337,0.0,1,679,29
DS,SIMULATION,UBISOFT,LUDIA INC.,7.5,0.37,0.34,0.0,0.0,0.03,2008-09-09,0,0,0,0,0,2,0.31481073984003355,0.02230483271375465,0.034836065573770496,0.0,0.0,0.012195121951219511,0.12180651366298145,2008.0,era_3,0.918918918918919,0.0,0.0,0.08108108108108109,1,483,9
PSP,SIMULATION,UBISOFT,UBISOFT,7.5,0.08,0.05,0.0,0.02,0.01,2009-10-27,0,0,0,0,0,0,0.07696104113612832,0.004337050805452294,0.005122950819672132,0.0,0.0029112081513828236,0.004065040650406504,0.12180651366298145,2009.0,era_3,0.625,0.0,0.25,0.125,1,483,86
PS2,SIMULATION,KONAMI,KONAMI,7.5,0.05,0.0,0.05,0.0,0.0,2000-11-02,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.0,0.02347417840375587,0.0,0.0,0.12180651366298145,2000.0,era_1,0.0,1.0,0.0,0.0,1,372,198
X360,SIMULATION,KONAMI,KONAMI,7.5,0.08,0.08,0.0,0.0,0.01,2011-04-12,0,0,0,0,0,0,0.07696104113612832,0.004337050805452294,0.00819672131147541,0.0,0.0,0.004065040650406504,0.12180651366298145,2011.0,era_4,1.0,0.0,0.0,0.125,1,372,198
3DS,SIMULATION,BANDAI NAMCO,BANDAI NAMCO GAMES,7.5,0.09,0.0,0.09,0.0,0.0,2012-11-22,0,0,1,0,0,2,0.08617769624105233,0.004956629491945478,0.0,0.04225352112676056,0.0,0.0,0.12180651366298145,2012.0,era_4,0.0,1.0,0.0,0.0,1,167,109
XONE,SIMULATION,DOVETAIL GAMES,DOVETAIL GAMES,7.5,0.05,0.04,0.0,0.0,0.01,2018-09-18,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.004098360655737705,0.0,0.0,0.004065040650406504,0.12180651366298145,2018.0,era_5,0.7999999999999999,0.0,0.0,0.19999999999999998,1,2,3
PS,SIMULATION,EA,RAGE SOFTWARE,7.5,0.04,0.02,0.0,0.01,0.0,1997-06-30,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0020491803278688526,0.0,0.0014556040756914118,0.0,0.12180651366298145,1997.0,era_1,0.5,0.0,0.25,0.0,1,679,6
DS,SIMULATION,EA,GRIPTONITE GAMES,7.5,0.44,0.4,0.02,0.01,0.0,2004-11-17,0,0,0,0,0,2,0.3646431135879093,0.026641883519206943,0.04098360655737705,0.009389671361502348,0.0014556040756914118,0.0,0.12180651366298145,2004.0,era_2,0.9090909090909092,0.045454545454545456,0.022727272727272728,0.0,1,679,17
SAT,SIMULATION,ESP,GAME ARTS,7.5,0.06,0.0,0.06,0.0,0.0,1998-04-23,0,0,1,0,0,0,0.05826890812397577,0.0030978934324659233,0.0,0.028169014084507043,0.0,0.0,0.12180651366298145,1998.0,era_1,0.0,1.0,0.0,0.0,1,3,9
DS,SIMULATION,505 GAMES,GAIJIN ENTERTAINMENT,5.0,0.06,0.06,0.0,0.0,0.0,2009-09-08,0,0,0,0,0,3,0.05826890812397577,0.0030978934324659233,0.006147540983606557,0.0,0.0,0.0,-3.5792310746720197,2009.0,era_3,1.0,0.0,0.0,0.0,1,48,4
DS,SIMULATION,THQ,THQ,7.5,0.08,0.08,0.0,0.0,0.01,2009-03-09,0,0,0,0,0,2,0.07696104113612832,0.004337050805452294,0.00819672131147541,0.0,0.0,0.004065040650406504,0.12180651366298145,2009.0,era_3,1.0,0.0,0.0,0.125,1,350,33
PSP,SIMULATION,KONAMI,BACKBONE ENTERTAINMENT,7.5,0.1,0.09,0.0,0.0,0.01,2007-05-22,0,0,0,0,0,0,0.09531017980432487,0.005576208178438662,0.009221311475409836,0.0,0.0,0.004065040650406504,0.12180651366298145,2007.0,era_2,0.8999999999999999,0.0,0.0,0.09999999999999999,1,372,8
PS2,SIMULATION,AGETEC,FROM SOFTWARE,7.5,0.18,0.05,0.08,0.04,0.01,2006-06-13,0,0,1,0,0,0,0.16551443847757338,0.01053283767038414,0.005122950819672132,0.03755868544600939,0.005822416302765647,0.004065040650406504,0.12180651366298145,2006.0,era_2,0.2777777777777778,0.4444444444444445,0.22222222222222224,0.05555555555555556,1,30,38
X360,SIMULATION,MICROSOFT GAME STUDIOS,RARE LTD.,8.5,0.47,0.16,0.01,0.25,0.05,2008-09-02,0,0,0,1,0,0,0.3852624007906449,0.028500619578686496,0.01639344262295082,0.004694835680751174,0.036390101892285295,0.02032520325203252,1.602221548996982,2008.0,era_3,0.34042553191489366,0.021276595744680854,0.5319148936170213,0.10638297872340427,1,38,8
XONE,SIMULATION,FOCUS HOME INTERACTIVE,GIANTS SOFTWARE,7.5,0.33,0.19,0.0,0.11,0.03,2016-10-25,0,0,0,0,0,0,0.2851789422336624,0.019826517967781912,0.0194672131147541,0.0,0.01601164483260553,0.012195121951219511,0.12180651366298145,2016.0,era_5,0.5757575757575757,0.0,0.3333333333333333,0.0909090909090909,1,27,10
PC,SIMULATION,AEROSOFT,LAMINAR RESEARCH,7.5,0.06,0.0,0.0,0.06,0.0,2017-04-06,0,0,0,0,0,0,0.05826890812397577,0.0030978934324659233,0.0,0.0,0.008733624454148471,0.0,0.12180651366298145,2017.0,era_5,0.0,0.0,1.0,0.0,1,1,1
PS,SIMULATION,VATICAL ENTERTAINMENT,ECLIPSE SOFTWARE,7.5,0.02,0.01,0.0,0.01,0.0,2000-06-20,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0010245901639344263,0.0,0.0014556040756914118,0.0,0.12180651366298145,2000.0,era_1,0.5,0.0,0.5,0.0,1,3,1
PC,SIMULATION,PARADOX INTERACTIVE,VSTEP,7.5,0.05,0.0,0.0,0.04,0.01,2010-09-21,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.0,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2010.0,era_4,0.0,0.0,0.7999999999999999,0.19999999999999998,1,17,2
PS4,SIMULATION,FRONTIER DEVELOPMENTS,FRONTIER DEVELOPMENTS,7.5,0.19,0.06,0.0,0.1,0.03,2017-06-27,0,0,0,0,0,0,0.17395330712343804,0.011152416356877326,0.006147540983606557,0.0,0.01455604075691412,0.012195121951219511,0.12180651366298145,2017.0,era_5,0.3157894736842105,0.0,0.5263157894736842,0.15789473684210525,1,2,8
PS4,SIMULATION,SOLD OUT,GHOST TOWN GAMES,7.5,0.16,0.07,0.0,0.06,0.03,2018-08-07,0,0,0,0,0,0,0.1484200051182733,0.009293680297397772,0.007172131147540985,0.0,0.008733624454148471,0.012195121951219511,0.12180651366298145,2018.0,era_5,0.43750000000000006,0.0,0.375,0.1875,1,8,4
WII,SIMULATION,NINTENDO,ARIKA,7.6,0.87,0.46,0.12,0.22,0.06,2010-02-22,0,0,1,1,0,0,0.6259384308664953,0.053283767038413886,0.04713114754098361,0.056338028169014086,0.03202328966521106,0.024390243902439022,0.26984801719638096,2010.0,era_4,0.5287356321839081,0.13793103448275862,0.25287356321839083,0.06896551724137931,1,189,5
GBA,SIMULATION,EA,GRIPTONITE GAMES,7.5,0.62,0.37,0.0,0.22,0.03,2004-11-09,0,0,0,1,0,2,0.4824261492442927,0.03779429987608427,0.03790983606557377,0.0,0.03202328966521106,0.012195121951219511,0.12180651366298145,2004.0,era_2,0.5967741935483871,0.0,0.3548387096774194,0.04838709677419355,1,679,17
XB,SIMULATION,MIDWAY GAMES,KUJU ENTERTAINMENT,7.5,0.08,0.06,0.0,0.02,0.0,2002-11-17,0,0,0,0,0,0,0.07696104113612832,0.004337050805452294,0.006147540983606557,0.0,0.0029112081513828236,0.0,0.12180651366298145,2002.0,era_1,0.75,0.0,0.25,0.0,1,127,12
DS,SIMULATION,KONAMI,KONAMI,7.5,0.06,0.0,0.06,0.0,0.0,2008-07-24,0,0,1,0,0,2,0.05826890812397577,0.0030978934324659233,0.0,0.028169014084507043,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,372,198
PS2,SIMULATION,MIDWAY GAMES,KUJU ENTERTAINMENT,7.5,0.18,0.09,0.0,0.07,0.02,2002-06-16,0,0,0,0,0,0,0.16551443847757338,0.01053283767038414,0.009221311475409836,0.0,0.010189228529839884,0.008130081300813007,0.12180651366298145,2002.0,era_1,0.5,0.0,0.38888888888888895,0.11111111111111112,1,127,12
DS,SIMULATION,EA,THE SIMS STUDIO,7.5,0.67,0.38,0.0,0.23,0.06,2010-10-26,0,0,0,1,0,2,0.5128236264286639,0.04089219330855019,0.0389344262295082,0.0,0.033478893740902474,0.024390243902439022,0.12180651366298145,2010.0,era_4,0.5671641791044776,0.0,0.34328358208955223,0.08955223880597014,1,679,16
WII,SIMULATION,THQ,BLUE FANG GAMES,7.5,0.61,0.4,0.0,0.15,0.05,2009-10-26,0,0,0,0,0,0,0.4762341789963716,0.03717472118959109,0.04098360655737705,0.0,0.021834061135371178,0.02032520325203252,0.12180651366298145,2009.0,era_3,0.6557377049180328,0.0,0.2459016393442623,0.0819672131147541,1,350,4
PS3,SIMULATION,UBISOFT,TRANSMISSION GAMES,7.5,0.16,0.12,0.0,0.02,0.02,2009-09-15,0,0,0,0,0,0,0.1484200051182733,0.009293680297397772,0.012295081967213115,0.0,0.0029112081513828236,0.008130081300813007,0.12180651366298145,2009.0,era_3,0.75,0.0,0.125,0.125,1,483,2
WII,SIMULATION,AKSYS GAMES,SONIC POWERED,7.5,0.05,0.04,0.0,0.0,0.0,2008-04-11,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.004098360655737705,0.0,0.0,0.0,0.12180651366298145,2008.0,era_3,0.7999999999999999,0.0,0.0,0.0,1,55,3
DS,SIMULATION,TOMY CORPORATION,TOMY,7.5,0.13,0.12,0.0,0.0,0.01,2010-02-23,0,0,0,0,0,2,0.12221763272424921,0.007434944237918217,0.012295081967213115,0.0,0.0,0.004065040650406504,0.12180651366298145,2010.0,era_4,0.923076923076923,0.0,0.0,0.07692307692307693,1,11,1
N64,SIMULATION,ENIX,GIVRO CORPORATION,7.5,0.16,0.0,0.12,0.0,0.04,1996-11-22,0,0,1,0,0,2,0.1484200051182733,0.009293680297397772,0.0,0.056338028169014086,0.0,0.016260162601626015,0.12180651366298145,1996.0,era_1,0.0,0.75,0.0,0.25,1,7,1
XONE,SIMULATION,EA,MAXIS,7.5,0.73,0.42,0.0,0.24,0.07,2017-11-17,0,0,0,1,0,0,0.5481214085096876,0.0446096654275093,0.0430327868852459,0.0,0.034934497816593885,0.02845528455284553,0.12180651366298145,2017.0,era_5,0.5753424657534246,0.0,0.3287671232876712,0.09589041095890412,1,679,29
PC,SIMULATION,ASCARON ENTERTAINMENT,UIG ENTERTAINMENT,7.5,0.01,0.0,0.0,0.01,0.0,2012-04-06,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.0,0.0014556040756914118,0.0,0.12180651366298145,2012.0,era_4,0.0,0.0,1.0,0.0,1,1,4
DS,SIMULATION,SOUTHPEAK INTERACTIVE,DANCING DOTS,7.5,0.76,0.61,0.0,0.09,0.06,2008-11-04,0,1,0,0,0,2,0.5653138090500605,0.04646840148698886,0.0625,0.0,0.013100436681222705,0.024390243902439022,0.12180651366298145,2008.0,era_3,0.8026315789473684,0.0,0.11842105263157894,0.07894736842105263,1,26,1
PS3,SIMULATION,NATSUME,NEVERLAND COMPANY,6.5,0.23,0.14,0.07,0.0,0.02,2011-10-11,0,0,1,0,0,0,0.20701416938432615,0.013630731102850065,0.01434426229508197,0.03286384976525822,0.0,0.008130081300813007,-1.358608521671019,2011.0,era_4,0.6086956521739131,0.30434782608695654,0.0,0.08695652173913043,1,41,5
PC,SIMULATION,UNKNOWN,777 STUDIOS,7.5,0.01,0.01,0.0,0.0,0.0,2010-07-07,0,0,0,0,0,0,0.009950330853168083,0.0,0.0010245901639344263,0.0,0.0,0.0,0.12180651366298145,2010.0,era_4,1.0,0.0,0.0,0.0,1,64,1
DS,SIMULATION,MTO,MTO,7.5,0.01,0.0,0.01,0.0,0.0,2009-04-30,0,0,0,0,0,2,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2009.0,era_3,0.0,1.0,0.0,0.0,1,5,16
PSP,SIMULATION,RISING STAR,KUJU ENTERTAINMENT,7.5,0.01,0.0,0.0,0.01,0.0,2006-10-26,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.0,0.0014556040756914118,0.0,0.12180651366298145,2006.0,era_2,0.0,0.0,1.0,0.0,1,7,12
PC,SIMULATION,EA,EA SALT LAKE,7.5,0.02,0.0,0.0,0.02,0.0,2008-10-20,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.0,0.0029112081513828236,0.0,0.12180651366298145,2008.0,era_3,0.0,0.0,1.0,0.0,1,679,10
PC,SIMULATION,BITCOMPOSER GAMES,B.ALIVE,7.5,0.08,0.0,0.0,0.07,0.01,2011-04-08,0,0,0,0,0,0,0.07696104113612832,0.004337050805452294,0.0,0.0,0.010189228529839884,0.004065040650406504,0.12180651366298145,2011.0,era_4,0.0,0.0,0.8750000000000001,0.125,1,1,1
DS,SIMULATION,DESTINEER,DESTINEER,7.5,0.07,0.07,0.0,0.0,0.01,2008-03-17,0,0,0,0,0,2,0.06765864847381481,0.003717472118959109,0.007172131147540985,0.0,0.0,0.004065040650406504,0.12180651366298145,2008.0,era_3,1.0,0.0,0.0,0.14285714285714285,1,42,8
DS,SIMULATION,EA,MAXIS,7.5,0.72,0.62,0.0,0.04,0.05,2007-10-22,0,1,0,0,0,2,0.5423242908253617,0.043990086741016114,0.06352459016393443,0.0,0.005822416302765647,0.02032520325203252,0.12180651366298145,2007.0,era_2,0.8611111111111112,0.0,0.05555555555555556,0.06944444444444445,1,679,29
PS2,SIMULATION,EA,EDGE OF REALITY,7.5,2.77,1.41,0.0,1.12,0.24,2003-01-12,1,1,0,1,1,1,1.3270750014599193,0.17100371747211898,0.1444672131147541,0.0,0.16302765647743814,0.09756097560975609,0.12180651366298145,2003.0,era_1,0.5090252707581228,0.0,0.40433212996389895,0.08664259927797834,1,679,11
PS2,SIMULATION,NATSUME,MARVELOUS INTERACTIVE,7.5,0.18,0.09,0.0,0.07,0.02,2005-10-28,0,0,0,0,0,0,0.16551443847757338,0.01053283767038414,0.009221311475409836,0.0,0.010189228529839884,0.008130081300813007,0.12180651366298145,2005.0,era_2,0.5,0.0,0.38888888888888895,0.11111111111111112,1,41,28
PS4,SIMULATION,MAXIMUM GAMES,DOVETAIL GAMES,7.5,0.09,0.05,0.0,0.03,0.02,2018-07-24,0,0,0,0,0,0,0.08617769624105233,0.004956629491945478,0.005122950819672132,0.0,0.004366812227074236,0.008130081300813007,0.12180651366298145,2018.0,era_5,0.5555555555555556,0.0,0.3333333333333333,0.22222222222222224,1,25,3
PSP,SIMULATION,EA,MAXIS,6.2,1.38,0.49,0.0,0.56,0.33,2005-12-07,1,1,0,1,1,3,0.8671004876833833,0.0848822800495663,0.050204918032786885,0.0,0.08151382823871907,0.13414634146341464,-1.802733032271219,2005.0,era_2,0.35507246376811596,0.0,0.40579710144927544,0.23913043478260873,1,679,29
PS4,SIMULATION,EA,MAXIS,7.5,1.39,0.44,0.01,0.72,0.22,2017-11-17,1,0,0,1,1,0,0.8712933659434193,0.08550185873605948,0.045081967213114756,0.004694835680751174,0.10480349344978164,0.08943089430894309,0.12180651366298145,2017.0,era_5,0.3165467625899281,0.007194244604316547,0.5179856115107914,0.15827338129496404,1,679,29
GC,SIMULATION,NATSUME,MARVELOUS INTERACTIVE,8.0,0.24,0.19,0.0,0.05,0.01,2006-03-28,0,0,0,0,0,2,0.2151113796169455,0.014250309789343248,0.0194672131147541,0.0,0.00727802037845706,0.004065040650406504,0.8620140313299818,2006.0,era_2,0.7916666666666667,0.0,0.20833333333333334,0.04166666666666667,1,41,28
WII,SIMULATION,EA,THE SIMS STUDIO,7.5,0.46,0.36,0.04,0.03,0.04,2008-09-22,0,0,0,0,0,0,0.3784364357202451,0.027881040892193315,0.036885245901639344,0.018779342723004695,0.004366812227074236,0.016260162601626015,0.12180651366298145,2008.0,era_3,0.7826086956521738,0.08695652173913043,0.06521739130434782,0.08695652173913043,1,679,16
DS,SIMULATION,O3 ENTERTAINMENT,O3 ENTERTAINMENT,7.5,0.11,0.1,0.0,0.0,0.01,2007-12-04,0,0,0,0,0,2,0.10436001532424277,0.006195786864931847,0.010245901639344263,0.0,0.0,0.004065040650406504,0.12180651366298145,2007.0,era_2,0.9090909090909092,0.0,0.0,0.09090909090909091,1,4,1
WII,SIMULATION,TAITO,TAITO CORPORATION,7.5,0.02,0.0,0.02,0.0,0.0,2007-03-01,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,2007.0,era_2,0.0,1.0,0.0,0.0,1,11,24
DS,SIMULATION,505 GAMES,SONIC POWERED,7.5,0.07,0.07,0.0,0.0,0.01,2009-12-01,0,0,0,0,0,2,0.06765864847381481,0.003717472118959109,0.007172131147540985,0.0,0.0,0.004065040650406504,0.12180651366298145,2009.0,era_3,1.0,0.0,0.0,0.14285714285714285,1,48,3
XB,SIMULATION,TDK MEDIACTIVE,STARSPHERE INTERACTIVE,7.5,0.04,0.03,0.0,0.01,0.0,2004-01-14,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0030737704918032786,0.0,0.0014556040756914118,0.0,0.12180651366298145,2004.0,era_2,0.75,0.0,0.25,0.0,1,15,2
DS,SIMULATION,EA,THE SIMS STUDIO,7.5,0.69,0.31,0.0,0.3,0.07,2008-08-26,0,0,0,1,0,2,0.5247285289349821,0.04213135068153656,0.031762295081967214,0.0,0.043668122270742356,0.02845528455284553,0.12180651366298145,2008.0,era_3,0.44927536231884063,0.0,0.4347826086956522,0.10144927536231886,1,679,16
GC,SIMULATION,TITUS,DIGITAL INTEGRATION,7.5,0.15,0.12,0.0,0.03,0.0,2002-10-24,0,0,0,0,0,2,0.1397619423751587,0.008674101610904586,0.012295081967213115,0.0,0.004366812227074236,0.0,0.12180651366298145,2002.0,era_1,0.8,0.0,0.2,0.0,1,10,2
WII,SIMULATION,UBISOFT,YUKE'S MEDIA CREATIONS,7.5,0.44,0.4,0.0,0.01,0.03,2007-11-14,0,0,0,0,0,0,0.3646431135879093,0.026641883519206943,0.04098360655737705,0.0,0.0014556040756914118,0.012195121951219511,0.12180651366298145,2007.0,era_2,0.9090909090909092,0.0,0.022727272727272728,0.06818181818181818,1,483,12
3DS,SIMULATION,EXCALIBUR PUBLISHING LIMITED,ASTRAGON,7.5,0.14,0.0,0.0,0.13,0.01,2012-03-30,0,0,0,0,0,2,0.13102826240640408,0.008054522924411403,0.0,0.0,0.018922852983988353,0.004065040650406504,0.12180651366298145,2012.0,era_4,0.0,0.0,0.9285714285714285,0.07142857142857142,1,3,2
WII,SIMULATION,MAJESCO,TORUS GAMES,7.5,0.16,0.14,0.0,0.01,0.01,2008-09-22,0,0,0,0,0,0,0.1484200051182733,0.009293680297397772,0.01434426229508197,0.0,0.0014556040756914118,0.004065040650406504,0.12180651366298145,2008.0,era_3,0.8750000000000001,0.0,0.0625,0.0625,1,117,30
PC,SIMULATION,UNKNOWN,TRICKSTAR GAMES,7.5,0.04,0.02,0.0,0.01,0.0,2011-10-18,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0020491803278688526,0.0,0.0014556040756914118,0.0,0.12180651366298145,2011.0,era_4,0.5,0.0,0.25,0.0,1,64,4
PS2,SIMULATION,KONAMI,KONAMI,7.5,0.02,0.0,0.02,0.0,0.0,2006-03-02,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,2006.0,era_2,0.0,1.0,0.0,0.0,1,372,198
PS2,SPORTS,ACTIVISION,DEARSOFT,7.5,0.73,0.36,0.0,0.28,0.09,2001-11-13,0,0,0,1,1,0,0.5481214085096876,0.0446096654275093,0.036885245901639344,0.0,0.040756914119359534,0.036585365853658534,0.12180651366298145,2001.0,era_1,0.4931506849315068,0.0,0.3835616438356165,0.1232876712328767,1,501,1
3DS,SPORTS,KONAMI DIGITAL ENTERTAINMENT,KONAMI,7.5,0.19,0.0,0.19,0.0,0.0,2013-11-14,0,0,1,0,0,2,0.17395330712343804,0.011152416356877326,0.0,0.0892018779342723,0.0,0.0,0.12180651366298145,2013.0,era_4,0.0,1.0,0.0,0.0,1,46,198
PS2,SPORTS,BANDAI,BANDAI NAMCO GAMES,7.5,0.06,0.0,0.06,0.0,0.0,2007-04-05,0,0,1,0,0,0,0.05826890812397577,0.0030978934324659233,0.0,0.028169014084507043,0.0,0.0,0.12180651366298145,2007.0,era_2,0.0,1.0,0.0,0.0,1,71,109
GBA,SPORTS,ATARI,MISTIC SOFTWARE,6.0,0.18,0.13,0.0,0.05,0.0,2004-09-22,0,0,0,0,0,3,0.16551443847757338,0.01053283767038414,0.013319672131147542,0.0,0.00727802037845706,0.0,-2.0988160393380193,2004.0,era_2,0.7222222222222223,0.0,0.2777777777777778,0.0,1,155,8
XONE,SPORTS,NIGHTHAWK INTERACTIVE,DIGITAL DREAMS,7.5,0.04,0.03,0.0,0.0,0.0,2018-10-30,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0030737704918032786,0.0,0.0,0.0,0.12180651366298145,2018.0,era_5,0.75,0.0,0.0,0.0,1,8,1
GC,SPORTS,EA SPORTS BIG,EA CANADA,8.8,0.54,0.41,0.0,0.11,0.01,2003-04-28,0,0,0,0,0,2,0.43178241642553783,0.032837670384138797,0.042008196721311473,0.0,0.01601164483260553,0.004065040650406504,2.0463460595971834,2003.0,era_1,0.7592592592592592,0.0,0.2037037037037037,0.018518518518518517,1,18,138
PS2,SPORTS,EA,EA TIBURON,7.5,1.49,1.22,0.0,0.0,0.27,2008-08-12,1,1,0,0,1,0,0.9122827104766162,0.09169764560099133,0.125,0.0,0.0,0.10975609756097561,0.12180651366298145,2008.0,era_3,0.8187919463087249,0.0,0.0,0.18120805369127518,1,679,109
WII,SPORTS,DESTINEER,DIGITAL EMBRYO,7.5,0.54,0.48,0.0,0.02,0.04,2008-04-15,0,1,0,0,0,0,0.43178241642553783,0.032837670384138797,0.04918032786885246,0.0,0.0029112081513828236,0.016260162601626015,0.12180651366298145,2008.0,era_3,0.8888888888888888,0.0,0.037037037037037035,0.07407407407407407,1,42,6
XB,SPORTS,EA,EA TIBURON,7.5,0.71,0.67,0.0,0.02,0.03,2002-08-12,0,1,0,0,0,0,0.5364933705145685,0.04337050805452293,0.06864754098360656,0.0,0.0029112081513828236,0.012195121951219511,0.12180651366298145,2002.0,era_1,0.943661971830986,0.0,0.028169014084507043,0.04225352112676056,1,679,109
PS,SPORTS,EA,EA SPORTS,7.5,1.39,0.78,0.0,0.53,0.09,2001-08-13,1,1,0,1,1,0,0.8712933659434193,0.08550185873605948,0.07991803278688525,0.0,0.07714701601164484,0.036585365853658534,0.12180651366298145,2001.0,era_1,0.5611510791366907,0.0,0.38129496402877705,0.06474820143884892,1,679,26
XB,SPORTS,SEGA,KUSH GAMES,7.5,0.42,0.32,0.0,0.09,0.02,2004-08-30,0,0,0,0,0,0,0.3506568716131694,0.025402726146220574,0.03278688524590164,0.0,0.013100436681222705,0.008130081300813007,0.12180651366298145,2004.0,era_2,0.761904761904762,0.0,0.21428571428571427,0.04761904761904762,1,302,16
SNES,SPORTS,NAMCO,NAMCO,7.5,0.42,0.0,0.42,0.0,0.0,1995-03-03,0,0,1,0,0,0,0.3506568716131694,0.025402726146220574,0.0,0.19718309859154928,0.0,0.0,0.12180651366298145,1995.0,era_1,0.0,1.0,0.0,0.0,1,89,53
WII,SPORTS,2K SPORTS,BLUE CASTLE GAMES,6.3,0.29,0.26,0.0,0.01,0.02,2009-07-07,0,0,0,0,0,0,0.2546422183735807,0.01734820322180917,0.026639344262295084,0.0,0.0014556040756914118,0.008130081300813007,-1.6546915287378194,2009.0,era_3,0.8965517241379312,0.0,0.03448275862068966,0.06896551724137932,1,93,8
SNES,SPORTS,MISAWA,DENTON DESIGNS,7.5,0.02,0.0,0.02,0.0,0.0,1994-01-07,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,1994.0,era_1,0.0,1.0,0.0,0.0,1,2,1
N64,SPORTS,KONAMI,KONAMI COMPUTER ENTERTAINMENT OSAKA,7.5,0.19,0.0,0.19,0.0,0.0,1996-12-20,0,0,1,0,0,2,0.17395330712343804,0.011152416356877326,0.0,0.0892018779342723,0.0,0.0,0.12180651366298145,1996.0,era_1,0.0,1.0,0.0,0.0,1,372,11
PS3,SPORTS,KONAMI,PAWAPURO PRODUCTION,7.5,0.27,0.0,0.27,0.0,0.0,2010-07-15,0,0,1,0,0,0,0.23901690047049992,0.016109045848822806,0.0,0.1267605633802817,0.0,0.0,0.12180651366298145,2010.0,era_4,0.0,1.0,0.0,0.0,1,372,24
